lead,t_s,v,v_units
aVR,0.10583503544330597,-0.40040943026542664,mV
aVR,0.11289070546627045,-0.4686729609966278,mV
aVR,0.11994637548923492,-0.4662032127380371,mV
aVR,0.1270020455121994,-0.3709523379802704,mV
aVR,0.13405771553516388,-0.24906504154205322,mV
aVR,0.14111338555812836,-0.1465814858675003,mV
aVR,0.14816905558109283,-0.06614690274000168,mV
aVR,0.1552247256040573,-0.03439606353640556,mV
aVR,0.1622803956270218,-0.03439660370349884,mV
aVR,0.16933606564998627,0.012171072885394096,mV
aVR,0.17639173567295074,0.014640815556049347,mV
aVR,0.18344740569591522,0.01922609657049179,mV
aVR,0.1905030757188797,0.004762921016663313,mV
aVR,0.19755874574184418,0.03157373145222664,mV
aVR,0.20461440086364746,0.05344613641500473,mV
aVR,0.21167007088661194,0.05591587722301483,mV
aVR,0.21872574090957642,0.029103988781571388,mV
aVR,0.2257814109325409,0.03651268035173416,mV
aVR,0.23283708095550537,0.03404347598552704,mV
aVR,0.23989275097846985,0.02169583924114704,mV
aVR,0.24694842100143433,0.024165581911802292,mV
aVR,0.2540040910243988,0.05097693204879761,mV
aVR,0.2610597610473633,0.007232125382870436,mV
aVR,0.26811543107032776,-0.0051149725914001465,mV
aVR,0.27517110109329224,0.03651321679353714,mV
aVR,0.2822267711162567,0.01922609657049179,mV
aVR,0.2892824411392212,-0.00017656398995313793,mV
aVR,0.29633811116218567,-0.00017656398995313793,mV
aVR,0.30339378118515015,-0.004938947036862373,mV
aVR,0.3104494512081146,0.004762921016663313,mV
aVR,0.3175051212310791,-0.0001760256855050102,mV
aVR,0.3245607912540436,-0.010054457932710648,mV
aVR,0.33161646127700806,-0.007408689707517624,mV
aVR,0.33867213129997253,-0.024518709629774094,mV
aVR,0.345727801322937,-0.022048966959118843,mV
aVR,0.3527834713459015,-0.0051149725914001465,mV
aVR,0.35983914136886597,0.007232125382870436,mV
aVR,0.36689481139183044,-0.014640815556049347,mV
aVR,0.3739504814147949,-0.024518709629774094,mV
aVR,0.3810061514377594,-0.014640815556049347,mV
aVR,0.3880618214607239,-0.00017656398995313793,mV
aVR,0.39511749148368835,0.009701330214738846,mV
aVR,0.40217313170433044,0.004762921016663313,mV
aVR,0.4092288017272949,-0.0051149725914001465,mV
aVR,0.4162844717502594,0.01922609657049179,mV
aVR,0.4233401417732239,0.011994508095085621,mV
aVR,0.43039581179618835,-0.010054457932710648,mV
aVR,0.43745148181915283,-0.019579224288463593,mV
aVR,0.4445071518421173,-0.00017656398995313793,mV
aVR,0.4515628218650818,0.002293178578838706,mV
aVR,0.45861849188804626,-0.024518709629774094,mV
aVR,0.46567416191101074,-0.01481684111058712,mV
aVR,0.4727298319339752,0.009701330214738846,mV
aVR,0.4797855019569397,-0.03192685917019844,mV
aVR,0.4868411719799042,-0.10742303729057312,mV
aVR,0.49389684200286865,-0.10742250084877014,mV
aVR,0.5009525418281555,-0.1952657699584961,mV
aVR,0.5080081820487976,-0.3295001685619354,mV
aVR,0.5150638818740845,-0.4662032127380371,mV
aVR,0.5221195220947266,-0.4637334644794464,mV
aVR,0.5291752219200134,-0.3466096520423889,mV
aVR,0.5362308621406555,-0.24888847768306732,mV
aVR,0.5432865023612976,-0.15875309705734253,mV
aVR,0.5503422021865845,-0.06367715448141098,mV
aVR,0.5573978424072266,-0.012347636744379997,mV
aVR,0.5644535422325134,0.009701330214738846,mV
aVR,0.5715091824531555,0.014463712461292744,mV
aVR,0.5785648822784424,0.043921370059251785,mV
aVR,0.5856205224990845,0.03404347598552704,mV
aVR,0.5926762223243713,0.024165581911802292,mV
aVR,0.5997318625450134,0.026634784415364265,mV
aVR,0.6067875623703003,0.024165581911802292,mV
aVR,0.6138432025909424,0.02169583924114704,mV
aVR,0.6208989024162292,0.014640815556049347,mV
aVR,0.6279545426368713,0.004762921016663313,mV
aVR,0.6350102424621582,0.004762921016663313,mV
aVR,0.6420658826828003,0.012171072885394096,mV
aVR,0.6491215825080872,0.009701330214738846,mV
aVR,0.6561772227287292,0.012171072885394096,mV
aVR,0.6632329225540161,-0.0026457682251930237,mV
aVR,0.6702885627746582,-0.010054457932710648,mV
aVR,0.6773442625999451,0.007232125382870436,mV
aVR,0.6843999028205872,-0.014640815556049347,mV
aVR,0.691455602645874,-0.022048966959118843,mV
aVR,0.6985112428665161,-0.02945711836218834,mV
aVR,0.705566942691803,-0.022048966959118843,mV
aVR,0.7126225829124451,-0.024518709629774094,mV
aVR,0.7196782827377319,-0.039335012435913086,mV
aVR,0.726733922958374,-0.039335012435913086,mV
aVR,0.7337896227836609,-0.01957976259291172,mV
aVR,0.740845263004303,0.009701330214738846,mV
aVR,0.7479009628295898,-0.026987913995981216,mV
aVR,0.7549566030502319,-0.06861664354801178,mV
aVR,0.7620123028755188,-0.0781419426202774,mV
aVR,0.7690679430961609,-0.24906504154205322,mV
aVR,0.7761236429214478,-0.37589073181152344,mV
aVR,0.7831792831420898,-0.4443308115005493,mV
aVR,0.7902349829673767,-0.35154858231544495,mV
aVR,0.7972906231880188,-0.27587637305259705,mV
aVR,0.8043462634086609,-0.15645937621593475,mV
aVR,0.8114019632339478,-0.11006826907396317,mV
aVR,0.8184576034545898,-0.05379926413297653,mV
aVR,0.8255133032798767,-0.01481684111058712,mV
aVR,0.8325689435005188,0.004762921016663313,mV
aVR,0.8396246433258057,0.009701330214738846,mV
aVR,0.8466802835464478,0.01922609657049179,mV
aVR,0.8537359833717346,0.03651321679353714,mV
aVR,0.8607916235923767,0.03404347598552704,mV
aVR,0.8678473234176636,0.046214547008275986,mV
aVR,0.8749029636383057,0.048507727682590485,mV
aVR,0.8819586634635925,0.03898296132683754,mV
aVR,0.8890143036842346,0.03898296132683754,mV
aVR,0.8960700035095215,0.04868375137448311,mV
aVR,0.9031256437301636,0.048507727682590485,mV
aVR,0.9101813435554504,0.03898296132683754,mV
aVR,0.9172369837760925,0.04145216569304466,mV
aVR,0.9242926836013794,0.029103988781571388,mV
aVR,0.9313483238220215,0.007232125382870436,mV
aVR,0.9384040236473083,-0.00017656398995313793,mV
aVR,0.9454596638679504,-0.009877894073724747,mV
aVR,0.9525153636932373,-0.010054457932710648,mV
aVR,0.9595710039138794,-0.01481684111058712,mV
aVR,0.9666267037391663,-0.019579224288463593,mV
aVR,0.9736823439598083,-0.024518709629774094,mV
aVR,0.9807380437850952,-0.024518709629774094,mV
aVR,0.9877936840057373,-0.01481684111058712,mV
aVR,0.9948493838310242,-0.0051149725914001465,mV
aVR,1.001905083656311,-0.014640815556049347,mV
aVR,1.0089607238769531,-0.010054457932710648,mV
aVR,1.0160163640975952,-0.014640815556049347,mV
aVR,1.0230720043182373,-0.005115510895848274,mV
aVR,1.030127763748169,-0.014640815556049347,mV
aVR,1.037183403968811,-0.014640815556049347,mV
aVR,1.0442390441894531,0.004762921016663313,mV
aVR,1.0512946844100952,0.009701330214738846,mV
aVR,1.0583504438400269,0.014640815556049347,mV
aVR,1.065406084060669,0.004762921016663313,mV
aVR,1.072461724281311,0.014640815556049347,mV
aVR,1.0795173645019531,0.014640815556049347,mV
aVR,1.0865730047225952,-0.0051149725914001465,mV
aVR,1.0936287641525269,0.01940319873392582,mV
aVR,1.100684404373169,-0.00017656398995313793,mV
aVR,1.107740044593811,0.012171072885394096,mV
aVR,1.1147956848144531,-0.00017656398995313793,mV
aVR,1.1218514442443848,-0.00017656398995313793,mV
aVR,1.1289070844650269,-0.0051149725914001465,mV
aVR,1.135962724685669,-0.029457656666636467,mV
aVR,1.143018364906311,-0.06861664354801178,mV
aVR,1.1500741243362427,-0.0952514261007309,mV
aVR,1.1571297645568848,-0.14164307713508606,mV
aVR,1.1641854047775269,-0.30515801906585693,mV
aVR,1.171241044998169,-0.45156294107437134,mV
aVR,1.1782968044281006,-0.4736124575138092,mV
aVR,1.1853524446487427,-0.3905315399169922,mV
aVR,1.1924080848693848,-0.2979258894920349,mV
aVR,1.1994637250900269,-0.19297313690185547,mV
aVR,1.2065194845199585,-0.09789719432592392,mV
aVR,1.2135751247406006,-0.03422003984451294,mV
aVR,1.2206307649612427,-0.010054457932710648,mV
aVR,1.2276864051818848,-0.009877894073724747,mV
aVR,1.2347421646118164,0.01922609657049179,mV
aVR,1.2417978048324585,0.04145216569304466,mV
aVR,1.2488534450531006,0.03898296132683754,mV
aVR,1.2559090852737427,0.04145216569304466,mV
aVR,1.2629648447036743,0.029103988781571388,mV
aVR,1.2700204849243164,0.011994508095085621,mV
aVR,1.2770761251449585,0.046214547008275986,mV
aVR,1.2841317653656006,0.014640815556049347,mV
aVR,1.2911875247955322,0.026634784415364265,mV
aVR,1.2982431650161743,0.043921370059251785,mV
aVR,1.3052988052368164,0.026634784415364265,mV
aVR,1.3123544454574585,0.024165581911802292,mV
aVR,1.3194102048873901,-0.0001760256855050102,mV
aVR,1.3264658451080322,-0.019579224288463593,mV
aVR,1.3335214853286743,-0.01481684111058712,mV
aVR,1.3405771255493164,-0.014640815556049347,mV
aVR,1.3476327657699585,-0.007408689707517624,mV
aVR,1.3546885251998901,-0.03439660370349884,mV
aVR,1.3617441654205322,-0.02945711836218834,mV
aVR,1.3687998056411743,-0.02945711836218834,mV
aVR,1.3758554458618164,-0.01728658378124237,mV
aVR,1.382911205291748,-0.03439660370349884,mV
aVR,1.3899668455123901,-0.026987913995981216,mV
aVR,1.3970224857330322,-0.02945711836218834,mV
aVR,1.4040781259536743,-0.0001760256855050102,mV
aVR,1.411133885383606,-0.03439660370349884,mV
aVR,1.418189525604248,-0.02945711836218834,mV
aVR,1.4252451658248901,-0.02945711836218834,mV
aVR,1.4323008060455322,-0.010054457932710648,mV
aVR,1.4393565654754639,0.007232125382870436,mV
aVR,1.446412205696106,0.009701330214738846,mV
aVR,1.453467845916748,0.014640815556049347,mV
aVR,1.4605234861373901,0.014640815556049347,mV
aVR,1.4675792455673218,0.009701868519186974,mV
aVR,1.4746348857879639,0.024165581911802292,mV
aVR,1.481690526008606,-0.0001760256855050102,mV
aVR,1.488746166229248,0.01922609657049179,mV
aVR,1.4958019256591797,0.009701868519186974,mV
aVR,1.5028575658798218,-0.05379926413297653,mV
aVR,1.5099132061004639,-0.10248355567455292,mV
aVR,1.516968846321106,-0.1317651867866516,mV
aVR,1.5240246057510376,-0.21484500169754028,mV
aVR,1.5310802459716797,-0.35401833057403564,mV
aVR,1.5381358861923218,-0.48313722014427185,mV
aVR,1.5451915264129639,-0.48084402084350586,mV
aVR,1.5522472858428955,-0.35154858231544495,mV
aVR,1.5593029260635376,-0.25629717111587524,mV
aVR,1.5663585662841797,-0.1317651867866516,mV
aVR,1.5734142065048218,-0.08325691521167755,mV
aVR,1.5804699659347534,-0.03439660370349884,mV
aVR,1.5875256061553955,-0.03439660370349884,mV
aVR,1.5945812463760376,0.004762921016663313,mV
aVR,1.6016368865966797,0.00952476542443037,mV
aVR,1.6086925268173218,0.014640815556049347,mV
aVR,1.6157482862472534,0.026634784415364265,mV
aVR,1.6228039264678955,0.01922609657049179,mV
aVR,1.6298595666885376,0.024165043607354164,mV
aVR,1.6369152069091797,0.009701330214738846,mV
aVR,1.6439709663391113,0.08043458312749863,mV
aVR,1.6510266065597534,0.029103988781571388,mV
aVR,1.6580822467803955,0.026634784415364265,mV
aVR,1.6651378870010376,0.06332402676343918,mV
aVR,1.6721936464309692,0.04127560183405876,mV
aVR,1.6792492866516113,0.06332402676343918,mV
aVR,1.6863049268722534,0.048507727682590485,mV
aVR,1.6933605670928955,0.043744806200265884,mV
aVR,1.7004163265228271,0.024165581911802292,mV
aVR,1.7074719667434692,0.029104527086019516,mV
aVR,1.7145276069641113,0.03404347598552704,mV
aVR,1.7215832471847534,-0.022048966959118843,mV
aVR,1.728639006614685,-0.03439660370349884,mV
aVR,1.7356946468353271,0.029104527086019516,mV
aVR,1.7427502870559692,0.004762921016663313,mV
aVR,1.7498059272766113,0.007232125382870436,mV
aVR,1.756861686706543,-0.03439660370349884,mV
aVR,1.763917326927185,-0.01481684111058712,mV
aVR,1.7709729671478271,-0.00017656398995313793,mV
aVR,1.7780286073684692,-0.019755788147449493,mV
aVR,1.7850843667984009,-0.01481684111058712,mV
aVR,1.792140007019043,0.01922609657049179,mV
aVR,1.799195647239685,0.05591587722301483,mV
aVR,1.8062512874603271,0.029103988781571388,mV
aVR,1.8133070468902588,-0.05397582799196243,mV
aVR,1.8203626871109009,-0.07814140617847443,mV
aVR,1.827418327331543,-0.16863098740577698,mV
aVR,1.834473967552185,-0.278170108795166,mV
aVR,1.8415297269821167,-0.4148736894130707,mV
aVR,1.8485853672027588,-0.4443308115005493,mV
aVR,1.8556410074234009,-0.36125046014785767,mV
aVR,1.862696647644043,-0.21960791945457458,mV
aVR,1.869752287864685,-0.16122229397296906,mV
aVR,1.8768080472946167,-0.039335012435913086,mV
aVR,1.8838636875152588,0.0,mV
aVR,1.8909193277359009,0.048507727682590485,mV
aVR,1.897974967956543,0.029281092807650566,mV
aVR,1.9050307273864746,-0.00017656398995313793,mV
aVR,1.9120863676071167,0.046214547008275986,mV
aVR,1.9191420078277588,0.009701330214738846,mV
aVR,1.9261976480484009,0.02169583924114704,mV
aVR,1.9332534074783325,0.03898296132683754,mV
aVR,1.9403090476989746,0.06826351583003998,mV
aVR,1.9473646879196167,0.05591587722301483,mV
aVR,1.9544203281402588,0.014640815556049347,mV
aVR,1.9614760875701904,0.03898296132683754,mV
aVR,1.9685317277908325,0.048507727682590485,mV
aVR,1.9755873680114746,0.06579376757144928,mV
aVR,1.9826430082321167,0.07320192456245422,mV
aVR,1.9896987676620483,0.07549510151147842,mV
aVR,1.9967544078826904,0.06826351583003998,mV
aVR,2.003810167312622,0.06579376757144928,mV
aVR,2.0108656883239746,0.03404347598552704,mV
aVR,2.0179214477539062,0.01940266042947769,mV
aVR,2.024976968765259,0.024165581911802292,mV
aVR,2.0320327281951904,0.029104527086019516,mV
aVR,2.039088487625122,0.026634784415364265,mV
aVR,2.0461440086364746,0.029103988781571388,mV
aVR,2.0531997680664062,0.02169583924114704,mV
aVR,2.060255527496338,0.014640815556049347,mV
aVR,2.0673110485076904,0.012171072885394096,mV
aVR,2.074366807937622,-0.010054457932710648,mV
aVR,2.0814223289489746,0.014463712461292744,mV
aVR,2.0884780883789062,0.03404347598552704,mV
aVR,2.095533847808838,0.03404347598552704,mV
aVR,2.1025893688201904,0.029103988781571388,mV
aVR,2.109645128250122,0.026634784415364265,mV
aVR,2.1167008876800537,0.029103988781571388,mV
aVR,2.1237564086914062,0.01922609657049179,mV
aVR,2.130812168121338,0.009701330214738846,mV
aVR,2.1378676891326904,0.03157373145222664,mV
aVR,2.144923448562622,0.03898296132683754,mV
aVR,2.1519792079925537,0.03404347598552704,mV
aVR,2.1590347290039062,0.03404347598552704,mV
aVR,2.166090488433838,0.04374534264206886,mV
aVR,2.1731460094451904,0.03898296132683754,mV
aVR,2.180201768875122,0.03898242115974426,mV
aVR,2.1872575283050537,0.026634784415364265,mV
aVR,2.1943130493164062,0.01922609657049179,mV
aVR,2.201368808746338,0.01922609657049179,mV
aVR,2.2084245681762695,0.01922609657049179,mV
aVR,2.215480089187622,0.007232125382870436,mV
aVR,2.2225358486175537,-0.0051149725914001465,mV
aVR,2.2295913696289062,-0.05626900494098663,mV
aVR,2.236647129058838,-0.07814140617847443,mV
aVR,2.2437028884887695,-0.14411227405071259,mV
aVR,2.250758409500122,-0.28310850262641907,mV
aVR,2.2578141689300537,-0.3954704999923706,mV
aVR,2.2648699283599854,-0.4492703080177307,mV
aVR,2.271925449371338,-0.35878124833106995,mV
aVR,2.2789812088012695,-0.2587663531303406,mV
aVR,2.286036729812622,-0.13934989273548126,mV
aVR,2.2930924892425537,-0.0756722018122673,mV
aVR,2.3001482486724854,-0.03439660370349884,mV
aVR,2.307203769683838,0.014463712461292744,mV
aVR,2.3142595291137695,0.03404347598552704,mV
aVR,2.321315288543701,0.04145216569304466,mV
aVR,2.3283708095550537,0.05344613641500473,mV
aVR,2.3354265689849854,0.04145216569304466,mV
aVR,2.342482089996338,0.05344613641500473,mV
aVR,2.3495378494262695,0.060854822397232056,mV
aVR,2.356593608856201,0.048507727682590485,mV
aVR,2.3636491298675537,0.04145216569304466,mV
aVR,2.3707048892974854,0.043921370059251785,mV
aVR,2.377760648727417,0.03898296132683754,mV
aVR,2.3848161697387695,0.03898296132683754,mV
aVR,2.391871929168701,0.048507727682590485,mV
aVR,2.3989274501800537,0.05344613641500473,mV
aVR,2.4059832096099854,0.024165581911802292,mV
aVR,2.413038969039917,0.029103988781571388,mV
aVR,2.4200944900512695,0.024165043607354164,mV
aVR,2.427150249481201,0.01922609657049179,mV
aVR,2.4342057704925537,0.01693345606327057,mV
aVR,2.4412615299224854,0.007232125382870436,mV
aVR,2.448317289352417,-0.0051149725914001465,mV
aVR,2.4553728103637695,0.004762382712215185,mV
aVR,2.462428569793701,-0.00017656398995313793,mV
aVR,2.469484329223633,0.002293178578838706,mV
aVR,2.4765398502349854,-0.00017656398995313793,mV
aVR,2.483595609664917,-0.0051149725914001465,mV
aVR,2.4906511306762695,-0.0051149725914001465,mV
aVR,2.497706890106201,-0.00017656398995313793,mV
aVL,0.0,-0.024342145770788193,mV
aVL,0.007055669091641903,-0.02928055450320244,mV
aVL,0.014111338183283806,-0.06808695197105408,mV
aVL,0.021167008206248283,-0.05115403234958649,mV
aVL,0.02822267636656761,-0.04374588280916214,mV
aVL,0.03527834638953209,-0.019403737038373947,mV
aVL,0.04233401641249657,-0.014464250765740871,mV
aVL,0.049389686435461044,-0.02928055450320244,mV
aVL,0.05644535273313522,-0.02928055450320244,mV
aVL,0.0635010227560997,0.007408689707517624,mV
aVL,0.07055669277906418,0.03915952518582344,mV
aVL,0.07761236280202866,-0.002469204366207123,mV
aVL,0.08466803282499313,-0.09278222173452377,mV
aVL,0.09172370284795761,-0.12435595691204071,mV
aVL,0.09877937287092209,-0.08784381300210953,mV
aVL,0.10583503544330597,-0.13899676501750946,mV
aVL,0.11289070546627045,-0.1950892060995102,mV
aVL,0.11994637548923492,-0.1658075749874115,mV
aVL,0.1270020455121994,-0.02928055450320244,mV
aVL,0.13405771553516388,-0.05362323671579361,mV
aVL,0.14111338555812836,0.004938408732414246,mV
aVL,0.14816905558109283,0.097721166908741,mV
aVL,0.1552247256040573,0.10001380741596222,mV
aVL,0.1622803956270218,0.08784274011850357,mV
aVL,0.16933606564998627,0.12206331640481949,mV
aVL,0.17639173567295074,0.12206277251243591,mV
aVL,0.18344740569591522,0.11483065038919449,mV
aVL,0.1905030757188797,0.09278222173452377,mV
aVL,0.19755874574184418,0.08537353575229645,mV
aVL,0.20461440086364746,0.10759852826595306,mV
aVL,0.21167007088661194,0.11959357559680939,mV
aVL,0.21872574090957642,0.12700225412845612,mV
aVL,0.2257814109325409,0.10989170521497726,mV
aVL,0.23283708095550537,0.11712437123060226,mV
aVL,0.23989275097846985,0.11465462297201157,mV
aVL,0.24694842100143433,0.13688015937805176,mV
aVL,0.2540040910243988,0.11959357559680939,mV
aVL,0.2610597610473633,0.08784327656030655,mV
aVL,0.26811543107032776,0.07337848842144012,mV
aVL,0.27517110109329224,0.0756722018122673,mV
aVL,0.2822267711162567,0.05856218561530113,mV
aVL,0.2892824411392212,0.024342145770788193,mV
aVL,0.29633811116218567,0.024342145770788193,mV
aVL,0.30339378118515015,0.007408151403069496,mV
aVL,0.3104494512081146,-0.00952476542443037,mV
aVL,0.3175051212310791,-0.014464250765740871,mV
aVL,0.3245607912540436,-0.03880639746785164,mV
aVL,0.33161646127700806,-0.024342145770788193,mV
aVL,0.33867213129997253,-0.024342145770788193,mV
aVL,0.345727801322937,-0.026811350136995316,mV
aVL,0.3527834713459015,-0.02928055450320244,mV
aVL,0.35983914136886597,-0.03175029531121254,mV
aVL,0.36689481139183044,-0.02928055450320244,mV
aVL,0.3739504814147949,-0.026811350136995316,mV
aVL,0.3810061514377594,-0.024342145770788193,mV
aVL,0.3880618214607239,-0.011994508095085621,mV
aVL,0.39511749148368835,-0.004938408732414246,mV
aVL,0.40217313170433044,-0.007231587078422308,mV
aVL,0.4092288017272949,-0.01940319873392582,mV
aVL,0.4162844717502594,-0.00952476542443037,mV
aVL,0.4233401417732239,-0.004938408732414246,mV
aVL,0.43039581179618835,0.0,mV
aVL,0.43745148181915283,-0.007231587078422308,mV
aVL,0.4445071518421173,-0.019403737038373947,mV
aVL,0.4515628218650818,-0.024342145770788193,mV
aVL,0.45861849188804626,-0.024342145770788193,mV
aVL,0.46567416191101074,-0.004762382712215185,mV
aVL,0.4727298319339752,0.044097933918237686,mV
aVL,0.4797855019569397,0.03668924421072006,mV
aVL,0.4868411719799042,-0.02928055450320244,mV
aVL,0.49389684200286865,-0.09278222173452377,mV
aVL,0.5009525418281555,-0.07796484231948853,mV
aVL,0.5080081820487976,-0.0781419426202774,mV
aVL,0.5150638818740845,-0.1464049220085144,mV
aVL,0.5221195220947266,-0.1315886229276657,mV
aVL,0.5291752219200134,-0.01693345606327057,mV
aVL,0.5362308621406555,-0.00952476542443037,mV
aVL,0.5432865023612976,0.026988452300429344,mV
aVL,0.5503422021865845,0.10266011953353882,mV
aVL,0.5573978424072266,0.15381361544132233,mV
aVL,0.5644535422325134,0.1464049220085144,mV
aVL,0.5715091824531555,0.15875256061553955,mV
aVL,0.5785648822784424,0.1513444036245346,mV
aVL,0.5856205224990845,0.12947146594524384,mV
aVL,0.5926762223243713,0.1464049220085144,mV
aVL,0.5997318625450134,0.13688015937805176,mV
aVL,0.6067875623703003,0.13688015937805176,mV
aVL,0.6138432025909424,0.14146651327610016,mV
aVL,0.6208989024162292,0.1513444036245346,mV
aVL,0.6279545426368713,0.14393571019172668,mV
aVL,0.6350102424621582,0.1513444036245346,mV
aVL,0.6420658826828003,0.14146651327610016,mV
aVL,0.6491215825080872,0.12206277251243591,mV
aVL,0.6561772227287292,0.11712437123060226,mV
aVL,0.6632329225540161,0.10266011953353882,mV
aVL,0.6702885627746582,0.08784274011850357,mV
aVL,0.6773442625999451,0.0733790248632431,mV
aVL,0.6843999028205872,0.06844007968902588,mV
aVL,0.691455602645874,0.05362270027399063,mV
aVL,0.6985112428665161,0.04903741925954819,mV
aVL,0.705566942691803,0.029281092807650566,mV
aVL,0.7126225829124451,0.024342145770788193,mV
aVL,0.7196782827377319,0.012347636744379997,mV
aVL,0.726733922958374,0.0,mV
aVL,0.7337896227836609,0.012347636744379997,mV
aVL,0.740845263004303,0.019755788147449493,mV
aVL,0.7479009628295898,0.03422003984451294,mV
aVL,0.7549566030502319,-0.03422003984451294,mV
aVL,0.7620123028755188,-0.12188675254583359,mV
aVL,0.7690679430961609,-0.08537353575229645,mV
aVL,0.7761236429214478,-0.16086916625499725,mV
aVL,0.7831792831420898,-0.1000143513083458,mV
aVL,0.7902349829673767,-0.00952476542443037,mV
aVL,0.7972906231880188,0.06844007968902588,mV
aVL,0.8043462634086609,0.10266011953353882,mV
aVL,0.8114019632339478,0.10989224165678024,mV
aVL,0.8184576034545898,0.16122229397296906,mV
aVL,0.8255133032798767,0.16351494193077087,mV
aVL,0.8325689435005188,0.1464049220085144,mV
aVL,0.8396246433258057,0.14393571019172668,mV
aVL,0.8466802835464478,0.12700225412845612,mV
aVL,0.8537359833717346,0.10989170521497726,mV
aVL,0.8607916235923767,0.12206277251243591,mV
aVL,0.8678473234176636,0.12700225412845612,mV
aVL,0.8749029636383057,0.13688015937805176,mV
aVL,0.8819586634635925,0.13917332887649536,mV
aVL,0.8890143036842346,0.13688015937805176,mV
aVL,0.8960700035095215,0.12947146594524384,mV
aVL,0.9031256437301636,0.12700225412845612,mV
aVL,0.9101813435554504,0.097721166908741,mV
aVL,0.9172369837760925,0.07337848842144012,mV
aVL,0.9242926836013794,0.07337848842144012,mV
aVL,0.9313483238220215,0.05362270027399063,mV
aVL,0.9384040236473083,0.03915952518582344,mV
aVL,0.9454596638679504,0.03915952518582344,mV
aVL,0.9525153636932373,0.02928055450320244,mV
aVL,0.9595710039138794,0.004939485341310501,mV
aVL,0.9666267037391663,-0.00952476542443037,mV
aVL,0.9736823439598083,-0.026811350136995316,mV
aVL,0.9807380437850952,-0.03880639746785164,mV
aVL,0.9877936840057373,-0.04621508717536926,mV
aVL,0.9948493838310242,-0.04374588280916214,mV
aVL,1.001905083656311,-0.03422003984451294,mV
aVL,1.0089607238769531,-0.05362270027399063,mV
aVL,1.0160163640975952,-0.04127613827586174,mV
aVL,1.0230720043182373,-0.03651321679353714,mV
aVL,1.030127763748169,-0.02928055450320244,mV
aVL,1.037183403968811,-0.048684291541576385,mV
aVL,1.0442390441894531,-0.05362270027399063,mV
aVL,1.0512946844100952,-0.05362323671579361,mV
aVL,1.0583504438400269,-0.04374588280916214,mV
aVL,1.065406084060669,-0.019403737038373947,mV
aVL,1.072461724281311,-0.024342145770788193,mV
aVL,1.0795173645019531,-0.009701330214738846,mV
aVL,1.0865730047225952,-0.00952476542443037,mV
aVL,1.0936287641525269,-0.029281092807650566,mV
aVL,1.100684404373169,-0.019403737038373947,mV
aVL,1.107740044593811,-0.024342145770788193,mV
aVL,1.1147956848144531,-0.02928055450320244,mV
aVL,1.1218514442443848,-0.01464027725160122,mV
aVL,1.1289070844650269,0.019755788147449493,mV
aVL,1.135962724685669,0.02928055450320244,mV
aVL,1.143018364906311,-0.024342145770788193,mV
aVL,1.1500741243362427,-0.09013591706752777,mV
aVL,1.1571297645568848,-0.11218488216400146,mV
aVL,1.1641854047775269,-0.08766617625951767,mV
aVL,1.171241044998169,-0.17797864973545074,mV
aVL,1.1782968044281006,-0.1950892060995102,mV
aVL,1.1853524446487427,-0.07320299744606018,mV
aVL,1.1924080848693848,-0.014464250765740871,mV
aVL,1.1994637250900269,-0.011994508095085621,mV
aVL,1.2065194845199585,0.03915952518582344,mV
aVL,1.2135751247406006,0.13423438370227814,mV
aVL,1.2206307649612427,0.12700225412845612,mV
aVL,1.2276864051818848,0.12700225412845612,mV
aVL,1.2347421646118164,0.12206277251243591,mV
aVL,1.2417978048324585,0.13194066286087036,mV
aVL,1.2488534450531006,0.13194066286087036,mV
aVL,1.2559090852737427,0.11712437123060226,mV
aVL,1.2629648447036743,0.11218488216400146,mV
aVL,1.2700204849243164,0.13688015937805176,mV
aVL,1.2770761251449585,0.1465814858675003,mV
aVL,1.2841317653656006,0.12206277251243591,mV
aVL,1.2911875247955322,0.12453252077102661,mV
aVL,1.2982431650161743,0.13194066286087036,mV
aVL,1.3052988052368164,0.097721166908741,mV
aVL,1.3123544454574585,0.07337848842144012,mV
aVL,1.3194102048873901,0.08290433138608932,mV
aVL,1.3264658451080322,0.04903741925954819,mV
aVL,1.3335214853286743,0.05133005976676941,mV
aVL,1.3405771255493164,0.04903741925954819,mV
aVL,1.3476327657699585,0.01957976259291172,mV
aVL,1.3546885251998901,0.0,mV
aVL,1.3617441654205322,0.002469204366207123,mV
aVL,1.3687998056411743,-0.03880639746785164,mV
aVL,1.3758554458618164,-0.046214547008275986,mV
aVL,1.382911205291748,-0.05362270027399063,mV
aVL,1.3899668455123901,-0.06579376757144928,mV
aVL,1.3970224857330322,-0.03422003984451294,mV
aVL,1.4040781259536743,-0.05856218561530113,mV
aVL,1.411133885383606,-0.04374588280916214,mV
aVL,1.418189525604248,-0.04374534264206886,mV
aVL,1.4252451658248901,-0.03175029531121254,mV
aVL,1.4323008060455322,-0.03880639746785164,mV
aVL,1.4393565654754639,-0.07549510151147842,mV
aVL,1.446412205696106,-0.05362270027399063,mV
aVL,1.453467845916748,-0.02928055450320244,mV
aVL,1.4605234861373901,-0.048684291541576385,mV
aVL,1.4675792455673218,-0.03175029531121254,mV
aVL,1.4746348857879639,-0.03880639746785164,mV
aVL,1.481690526008606,-0.03175029531121254,mV
aVL,1.488746166229248,-0.03422003984451294,mV
